Q9Y2U5	Q9H7B4
O75143	Q9BSB4
O15270	Q8NFR3
O15270	O15269
O15270	Q969W0
Q8NFR3	Q9NUV7
Q8NFR3	O15269
O15269	Q9NUV7
O15269	Q969W0
Q969W0	Q9NUV7
Q86UQ8	P54105
Q96A65	Q13496
Q16236	Q14145
O43278	Q04756
Q04756	P08581
Q14566	O75419
P08887	P05231
P05231	P40189
P22362	P51685
P51685	O15467
P51685	Q92583
P62195	Q96EK4
Q13563	P98161
P23381	P33151
P40692	P54278
P23471	Q12860
P49023	P13612
P61586	Q9BST9
Q96GG9	Q13618
P02649	P98155
P98155	P30533
P10599	P27695
P10599	P32119
Q15393	Q96NB3
Q15393	Q9ULR0
O95983	P48431
P04899	P81274
P14784	P31785
P14784	P40933
P14784	P60568
P14784	P01589
P31785	P13232
P31785	P40933
P31785	P60568
P31785	P52333
P60568	P01589
Q05195	P23443
P46092	Q9Y4X3
P49767	P35916
Q9NTG7	Q16795
Q9UKU9	Q8N423
Q8N423	P30504
Q8N423	P17693
P36894	Q13873
Q13873	P12644
Q13873	P18075
P21453	Q07108
P42262	P42263
Q460N5	P42226
P48431	O15054
Q9NTX7	O95271
P21781	P22607
P22607	P12034
P22607	P55075
P22607	P08620
Q9NW38	Q9NPD8
Q6KC79	Q9Y6X3
Q96NB3	O60306
O60306	Q9ULR0
Q9ULR0	P09661
Q9H6E5	Q99755
Q16630	O43809
P22087	Q9Y2X3
O75689	Q9NQT8
O75582	Q9Y4C1
P50539	Q14901
Q92889	P07992
P07992	P23025
P09622	O00330
P06899	P04908
Q13895	Q15303
P08581	P21860
Q92828	P55055
P55055	Q9H4L4
Q9P0L2	Q14160
Q9H0R6	O43716
Q16623	O75396
O75396	Q13190
Q9BZS1	P51449
P51449	P17844
P61328	P35498
P27695	Q9UIF7
Q9UIF7	Q9UGP5
P27797	P02675
P20702	P05107
Q6FI81	O76003
Q9H668	Q2NKJ3
Q9H668	Q86WV5
Q2NKJ3	Q86WV5
Q9UBQ0	O75436
Q92636	Q8IZD4
P17844	Q99717
Q00839	P06127
Q9BYM8	Q96EP0
P08151	P41743
P56192	O43324
P47712	Q04323
Q8TAM1	Q6ZW61
Q6ZW61	P50990
P05165	P05166
O14964	Q99816
O14964	Q92783
O00585	P32248
P32248	Q99731
O15105	Q9HCE7
Q13131	P24844
Q92945	Q9UPY3
Q92945	Q15633
P02786	P02787
P02786	P02794
P40189	P29597
P40189	P20809
Q9UBE0	Q9UBT2
P10809	P25325
Q13740	P30203
O00411	Q9H5Q4
Q13347	O75821
Q13393	Q15382
Q14626	P20809
Q15633	Q9UPY3
Q9UL18	Q9UPQ9
Q9BSJ8	A0FGR9
P09661	Q12874
Q99707	Q9UBK8
O15055	P48730
Q12874	Q15459
P01111	Q14449
Q15011	Q9UKV5
Q9UKV5	P60604
Q9UKV5	P04234
O43683	O00203
O43683	Q10567
O43683	Q9Y6B7
O14908	Q9UM54
O43379	Q02241
Q04724	Q13950
Q13950	O15297
Q13950	P48436
Q6UVW9	D3W0D1
Q9NQG5	Q8IXW5
Q9NQG5	Q96P16
Q8IXW5	Q96P16
P01019	P00797
Q9ULV4	Q9BR76
O75197	Q8J025
P31350	P23921
O95967	P28300
P51159	Q9BV36
Q9UJ41	Q9UL25
Q8N365	O15516
Q96NA2	P51149
P07949	P56159
Q96CB9	Q7Z6M4
P01033	P03956
P15408	P17275
P63166	P26367
P15248	Q01113
Q9H0X9	Q9BZF1
P29459	P42701
P29459	P29460
P29459	Q99665
O15397	P19532
P41586	P18509
Q9BYN0	Q06830
Q92583	P51679
O00626	P51679
P09917	Q14019
P37108	P49458
Q495M9	Q9Y6N9
P10912	P01241
P99999	P16435
